# Source: Appendix D BOQ For MEI Pkg I-1.xlsx
# Sheet: Telecom(Green）
"# Rows: 309, Cols: 24"








No.,TAG NO.,"EQUIPMENT/
MATERIAL",DESCRIPTION,Material Supply by,UNIT,Qty.,Quantity,,,,"MANHOURS
A",,"LABOR COST
B",,"MATERIAL COST
C",,"TOOLS& CONSUMABLE
COST D",,"EQUIPMENT COST
E",,"DIRECT COST
F",,REMARK
TE-04-0001,,Security CCTV System ( Fence Area),"Standard size of cabinet, Min. IP42, RAL 7035, 19"" Free standing,Rack-top fuse panels, Metal Clad
Enclosure Type Min. 2 mm Steel Sheet Thickness, Accessories for cabinet (lighting, Fan Expansion,Socket strip, Signal lamp, Fuse,
Volt meter and Amper meter...) and Lifting Lugs, Gland Plate, Earthing Bar etc.
800x800x2000mm 42U",,Set,,,,,,,,,,,,,,,,0
TE-04-0002,,Security CCTV System ( Each Refinery Fence Area),"Switching Matrix with minimum 40 camera input & 8 monitor output and Optical Transceiver
( channel numbers shall be finalized during detail design)",,Set,,,,,,,,,,,,,,,,0
TE-04-0003,,Security CCTV System ( Each Refinery Fence Area),"NVR with video input, Ethernet network interface, DVD ROM reader/writer, 25f/sec recording rate.",,Set,,,,,,,,,,,,,,,,0
,,,"Indoor IP camera, DOMO type; PoE, 1/3” or better CCD, color camera,  with relevant camera junction box.",,Set,,,,,,,,,,,,,,,,0
,,,"Indoor IP camera, DOMO type; FO/Power, 1/3” or better CCD, color camera,  with relevant camera junction box.",,Set,,,,,,,,,,,,,,,,0
TE-04-0004,,Security CCTV System ( Each Refinery Fence Area),"Day/Night 1/3” or better CCD, color camera with Pan/Tilt mechanism, Zoom lens, wiper units and
telemetry unit, with explosion proof housing, IP 65, Exd IIB T3. including Wash/wipe system with
minimum 10 Liters capacity,0.5 litre/Min flow rate for each camera,all required explosion proof
cable glands. with relevant camera junction box.",,Set,,,,,,,,,,,,,,,,0
TE-04-0005,,Security CCTV System ( Each Refinery Fence Area),"Fixed type camera with 1/3 “ or 1/4” CCD, with Suitable housing, IP 65, weather proof type.
including Wash/wipe system with minimum 10 Liters capacity,0.5 litre/Min flow rate for each
camera with all required explosion proof cable glands. with relevant camera junction box. ",,Set,,,,,,,,,,,,,,,,0
TE-04-0006,,Security CCTV System ( Each Refinery Fence Area),"Day/Night 1/3” or better CCD, color camera with Pan/Tilt mechanism, Zoom lens, wiper units and
telemetry unit, with explosion proof housing, IP 65, Exd IIB T3. including Wash/wipe system with
minimum 10 Liters capacity,0.5 litre/Min flow rate for each camera,all required explosion proof
cable glands. with relevant camera junction box. ",,Set,,,,,,,,,,,,,,,,0
TE-04-0007,,Security CCTV System ( Each Refinery Fence Area),"Fixed type camera with 1/3 “ or 1/4” CCD, with Suitable housing, IP 65, weather proof type.
including Wash/wipe system with minimum 10 Liters capacity,0.5 litre/Min flow rate for each camera with all required explosion proof cable glands. with relevant camera junction box.",,Set,,,,,,,,,,,,,,,,0
TE-04-0008,,Security CCTV System ( Each Refinery Fence Area),CCTV management system and software,,Set,,,,,,,,,,,,,,,,0
TE-04-0009,,Security CCTV System ( Each Refinery Fence Area),"Operator Console, Desk top mounting with Keyboard and Joystick for PTZ camera movement , 21”
monitor and Lens control and Housing functionality",,Set,,,,,,,,,,,,,,,,0
TE-04-0010,,Security CCTV System ( Each Refinery Fence Area),"LCD monitor 36"" with Mounting Bracket suspended ceiling or wall mounted",,Set,,,,,,,,,,,,,,,,0
,,Security CCTV System ( Each Refinery Fence Area),"Large Display Screen, 55 inchs with mounting bracket suspended ceiling or wall mounted",,Set,,,,,,,,,,,,,,,,0
TE-04-0011,,Security CCTV System ( Each Refinery Fence Area),HDG camera Pole 8 meter for PTZ camera,,Set,,,,,,,,,,,,,,,,0
TE-04-0012,,Security CCTV System ( Each Refinery Fence Area),HDG camera Pole 4 meter for fixed camera,,Set,,,,,,,,,,,,,,,,0
TE-04-0013,,Security CCTV System ( Each Refinery Fence Area),HDG camera Pole 8 meter for PTZ camera,,Set,,,,,,,,,,,,,,,,0
TE-04-0014,,Security CCTV System ( Each Refinery Fence Area),HDG camera Pole 4 meter for fixed camera,,Set,,,,,,,,,,,,,,,,0
TE-05,,,Access Control System ( ACS ),,,,,,,,,,,,,,,,,,0
TE-05-0001,,Access Control System ( ACS ),Intelligent Dual Card Reader Controller with Junction Box,,set,,,,,,,,,,,,,,,,0
TE-05-0002,,Access Control System ( ACS ),"Power Supply Unit,7AH",,set,,,,,,,,,,,,,,,,0
TE-05-0003,,Access Control System ( ACS ),Magnetic Locks ,,ea,,,,,,,,,,,,,,,,0
TE-05-0004,,Access Control System ( ACS ),magnetic door contact,,ea,,,,,,,,,,,,,,,,0
TE-05-0005,,Access Control System ( ACS ),Exit Button,,ea,,,,,,,,,,,,,,,,0
TE-05-0006,,Access Control System ( ACS ),Emergency Break Glass Unit,,ea,,,,,,,,,,,,,,,,0
TE-05-0007,,Access Control System ( ACS ),Emergency Alarm Button,,ea,,,,,,,,,,,,,,,,0
TE-05-0008,,Access Control System ( ACS ),Junction Box,,set,,,,,,,,,,,,,,,,0
TE-05-0009,,Access Control System ( ACS ),Access Power cable ZR-RVV 3x1.0 mm,,lm,,,,,,,,,,,,,,,,0
TE-05-0010,,Access Control System ( ACS ),UTP Cat.6A 4Pairs Unarmoured  Cable,,lm,,,,,,,,,,,,,,,,0
